country_code,city_code,store_name
IT,ROM,Ami Pokè
IT,ROM,L'Enoteca Gourmet
IT,ROM,Americaland
IT,ROM,FOOLISH SHOP
IT,ROM,Beerbubbles
IT,ROM,Farina Kitchen
IT,ROM, Chiancheria Gourmet
IT,ROM,Sfilatino Gourmet
IT,ROM,Paluma Cocktail Lab
IT,ROM,La tana dei lupi
IT,ROM,Wrap Bubbles
IT,ROM,Madeleine
IT,ROM,Stella sushi
IT,ROM,L'Enoteca Gourmet
IT,ROM,FOOLISH SHOP
IT,ROM,L'Enoteca Gourmet
IT,ROM,Pasticceria @ Dolcevita
IT,ROM,Sfizi e Delizie
IT,ROM,DosaggioZero
IT,ROM,La Fraschetta di Castel Sant’Angelo
IT,ROM,Bombay ristorante indiano
IT,ROM,FOOLISH SHOP
IT,ROM,One Market
IT,ROM,FOOLISH SHOP
IT,ROM,Drupa Caffe
IT,ROM,Mi'Ndujo
IT,ROM,La Santeria di Mare
IT,ROM,FOOLISH SHOP
IT,ROM,Rusticini
IT,ROM,Burrito’s Way
IT,ROM,One Market
IT,ROM,Macelleria Cucchi dal 1967
IT,ROM,California Burger House
IT,ROM, Mattarello D'Oro
IT,ROM,Eataly - Pizza & Cucina
IT,ROM,Grammo
IT,ROM,Voglia di pane
IT,ROM,Il Ghiottone Naticchioni Paolo
IT,ROM,The Second
IT,ROM,Damplings
IT,ROM,Americaland
IT,ROM,A Tutta Bufala
IT,ROM,I Love Burger & much more
IT,ROM, Chiancheria Gourmet
IT,ROM,L'Osteria Birra del Borgo
IT,ROM,FOOLISH SHOP
IT,ROM,Amare Fish and Go
IT,ROM,Drupa Caffe
IT,ROM,L'Enoteca Gourmet
IT,ROM,Pescato & Mangiato
IT,ROM,FOOLISH SHOP
IT,ROM,Insalateria Roma
IT,ROM,Rainbow Poke
IT,ROM,Panino giusto
IT,ROM,Ami Pokè
IT,ROM,FOOLISH SHOP
IT,ROM,Bakery House
IT,ROM, Il pomodorillo
IT,ROM,Hard Rock Cafe
IT,ROM,Casa Ciambella
IT,ROM,California Burger House
IT,ROM, Chiancheria Gourmet
IT,ROM,Beerbubbles
IT,ROM,Burrito’s Way
IT,ROM,California cookhouse
IT,ROM,Crudo Sushi & Pokè
IT,ROM,Le lasagne di Nonna Rosa
IT,ROM,Burger bubbles
IT,ROM, Chiancheria Gourmet
IT,ROM,FOOLISH SHOP
IT,ROM,FOOLISH SHOP
IT,ROM,HODDIE HOT DOG
IT,ROM,Stella sushi
IT,ROM,One Market
IT,ROM,Drupa Caffe
IT,ROM,L'Enoteca Gourmet
IT,ROM,Halal indian restaurant
IT,ROM,The Second
IT,ROM,Vero Food Colonna
IT,ROM,FOOLISH SHOP
IT,ROM,Cioccolatitaliani
IT,ROM,Pausa panino
IT,ROM,American Candy Corner
IT,ROM,Il Ghiottone Naticchioni Paolo
IT,ROM,California Burger House
IT,ROM,Ham Holy Burger
IT,ROM,A Tutta Bufala
IT,ROM,FOOLISH SHOP
IT,ROM,FOOLISH SHOP
IT,ROM,The Gipsy Bar
IT,ROM,Elettroforno Frontoni Eurialo
IT,ROM,Old Wild West
IT,ROM,Ami Pokè
IT,ROM,Ben & Jerry's Food House
IT,ROM,Ben & Jerry's - Gelato
IT,ROM,American Candy Corner
IT,ROM,FOOLISH SHOP
IT,ROM,Ham Holy Burger
IT,ROM,Kiami
IT,ROM,La Soffitta Renovatio
IT,ROM,Cucina del Teatro
IT,ROM,A Tutta Bufala
IT,ROM, Chiancheria Gourmet
IT,ROM,Ham Holy Burger - Termini
IT,ROM,Mister Poke
IT,ROM,Pizza & Sfizi Kebab
IT,ROM,Smokery by Roadhouse
IT,ROM,Crudo Sushi & Pokè
IT,ROM,I Love Burger & much more
IT,ROM,Pokè Burger by Ami Pokè
IT,ROM,Rusticini
IT,ROM,Gustoso Vegano
IT,ROM,FOOLISH SHOP
IT,ROM,Kalowry
IT,ROM,Il Ghiottone Naticchioni Paolo
IT,ROM,Pinsa & DeliciOus - Marconi
IT,ROM,Maoli'- La Boutique Dei Sapori
IT,ROM,California cookhouse
IT,ROM,Palma Poké
IT,ROM,Kathmandu fast food
IT,ROM,SaSa Sandwich and Salad
IT,ROM, Chiancheria Gourmet
IT,ROM,Mercato Arabo
IT,ROM,Maremma Gourmet
IT,ROM,FOOLISH SHOP
IT,ROM,L'Enoteca Gourmet
IT,ROM,Americaland
IT,ROM,Farina Kitchen
IT,ROM,Cioccolatitaliani
IT,ROM,FOOLISH SHOP
IT,ROM,Lucky Sushi
IT,ROM,Americaland
IT,ROM,Caffetteria Gio
IT,ROM,One Market
IT,ROM,Da Carmela - Pasta fatta a mano
IT,ROM,Damplings
IT,ROM,Phil's slow smoked american barbecue
IT,ROM,FOOLISH SHOP
IT,ROM,Pescato & Mangiato
IT,ROM,Verdefresco
IT,ROM,Sushi Shop
IT,ROM,FOOLISH SHOP
IT,ROM,Crea il tuo Menù
IT,ROM,Piccola Puglia
IT,ROM,Nonna che Pizza!
IT,ROM,'O Famo Strano
IT,ROM,Insalateria Roma
IT,ROM,Colazione & Pasticceria @ Dolcevita
IT,ROM,Damplings
IT,ROM,FOOLISH SHOP
IT,ROM,ODStore
IT,ROM,Bombolone @ DolceVita
IT,ROM,Birreria Lapsutinna
IT,ROM,LM Frutta
IT,ROM,Pangea
IT,ROM,Lucky Sushi
IT,ROM,Burrito’s Way
IT,ROM,Damplings
IT,ROM,Il Ghiottone Naticchioni Paolo
IT,ROM,Ham Holy Burger - Termini
IT,ROM,HODDIE HOT DOG
IT,ROM,Americaland
IT,ROM,L'Enoteca Gourmet
IT,ROM,Burrito’s Way
IT,ROM,Ham Holy Burger
IT,ROM,FOOLISH SHOP
IT,ROM,Siam Cuisine
IT,ROM,Verdefresco
IT,ROM,Stella sushi
IT,ROM,Sushi tonde
IT,ROM,Rec 23
IT,ROM,The Gipsy Bar
IT,ROM,American Candy Corner
IT,ROM,Pokè by Daruma - Kosher
IT,ROM,American Candy Corner
IT,ROM,Jollibee
IT,ROM,Amare Fish and Go
IT,ROM,Euro pizza
IT,ROM,Drupa Caffe
IT,ROM,One Market
IT,ROM,Halal indian restaurant
IT,ROM,FOOLISH SHOP
IT,ROM,Avocado Bar Roma
IT,ROM,Birreria Lapsutinna
IT,ROM,Il Ghiottone Naticchioni Paolo
IT,ROM,Il Ghiottone Naticchioni Paolo
IT,ROM,Gelateria Retro'
IT,ROM,American Candy Corner
IT,ROM,Da Camelia
IT,ROM,I Love Burger & much more
IT,ROM,American Candy Corner
IT,ROM,A-Pollo
IT,ROM,Pescato & Mangiato
IT,ROM,One Market
IT,ROM,Stella sushi
IT,ROM,Pokè By Daruma
IT,ROM,Hosteria del Mercato
IT,ROM,Voglia di pane
IT,ROM,One Market
IT,ROM,ODStore
IT,ROM,Beerbubbles
IT,ROM,Crudo Sushi & Pokè
IT,ROM,La Fraschetta di Castel Sant’Angelo
IT,ROM,Gelateria Retro'
IT,ROM,Eataly - Pizza & Cucina
IT,ROM,A Tutta Bufala
IT,ROM,Da Giovanni ROM
IT,ROM,Old Wild West
IT,ROM,La casa de los Burritos
IT,ROM,Stella sushi
IT,ROM, Chiancheria Gourmet
IT,ROM,Il Ghiottone Naticchioni Paolo
IT,ROM,L'officina della pizza
IT,ROM,FOOLISH SHOP
IT,ROM,Old Wild West
IT,ROM,FOOLISH SHOP
IT,ROM,Il Ghiottone Naticchioni Paolo
IT,ROM,One Market
IT,ROM,Mi'Ndujo
IT,ROM,FOOLISH SHOP
IT,ROM,Crudo Sushi & Pokè
IT,ROM,ODStore
IT,ROM,Americaland
IT,ROM,Crea il tuo Menù
IT,ROM,Ham Holy Burger
IT,ROM,Pizza & Sfizi da Roby e Maurizio
IT,ROM,Lucky Sushi
IT,ROM,Colazione @ Dolce Vita
IT,ROM,La Fornace
IT,ROM,La Cantina di Pescaria
IT,ROM,FOOLISH SHOP
IT,ROM,Octopus
IT,ROM,Maremma Gourmet
IT,ROM,Ami Pokè
IT,ROM,Viva Nachos
IT,ROM,Americaland
IT,ROM,La casa de los Burritos
IT,ROM,Panino giusto
IT,ROM,FOOLISH SHOP
IT,ROM, Mattarello D'Oro
IT,ROM,Gustoso Vegano
IT,ROM,Pokè by Daruma - Kosher
IT,ROM,Sushi Shop
IT,ROM,Il Ghiottone Naticchioni Paolo
IT,ROM,FOOLISH SHOP
IT,ROM,Gustoso Vegano
IT,ROM,Avocado Bar Roma
IT,ROM,Gelateria Retro'
IT,ROM,Dazio
IT,ROM,Gold Burger
IT,ROM,Vero Food Colonna
IT,ROM,California Burger House
IT,ROM,Gelateria Retro'
IT,ROM,Tyler Ponte Milvio
IT,ROM,Voglia di pane
IT,ROM,Fumo Bbq
IT,ROM,ODStore
IT,ROM,Gino Piada
IT,ROM,Verdefresco
IT,ROM,Da Carmela - Pasta fatta a mano
IT,ROM,Pescaria
IT,ROM,I Love Burger & much more
IT,ROM,Burgez
IT,ROM,Ristorante Cousine Roma
IT,ROM,Que Pokè
IT,ROM,FOOLISH SHOP
IT,ROM, La Miglior Colomba di Milano - DolceVita by Vergani
IT,ROM,Old Wild West
IT,ROM,Coca - Cola Restaurant & Bar
IT,ROM,One Market
IT,ROM,Smokery by Roadhouse
IT,ROM,Beerbubbles
IT,ROM,Sfilatino Gourmet
IT,ROM,The Second
IT,ROM,LM Frutta
IT,ROM,One Market
IT,ROM,Bombay ristorante indiano
IT,ROM,I Love Burger & much more
IT,ROM,FOOLISH SHOP
IT,ROM,Wok to Walk
IT,ROM,Americaland
IT,ROM,FOOLISH SHOP
IT,ROM,Mi'Ndujo
IT,ROM,Gelateria Retro'
IT,ROM,FOOLISH SHOP
IT,ROM,Il Funny burger di Kilo
IT,ROM,Casa & Bottega
IT,ROM,California Burger House
IT,ROM,ODStore
IT,ROM,Panino giusto
IT,ROM,Kathmandu fast food
IT,ROM,The Second
IT,ROM,FOOLISH SHOP
IT,ROM,Arriba - Mexican Grill
IT,ROM,Grammo
IT,ROM,Smokery by Roadhouse
IT,ROM,Da Bucatino
IT,ROM,Il Ghiottone Naticchioni Paolo
IT,ROM,I Love Burger & much more
IT,ROM,L'Enoteca Gourmet
IT,ROM,Stella sushi
IT,ROM, Il pomodorillo
IT,ROM,American Candy Corner
IT,ROM,LM Frutta
IT,ROM,Smokery by Roadhouse
IT,ROM,Caffetteria Gio
IT,ROM,Drupa Caffe
IT,ROM,Sushi tonde
IT,ROM,Bombolone @ DolceVita
IT,ROM,Il Ghiottone Naticchioni Paolo
IT,ROM,American Candy Corner
IT,ROM,Box 19 BBQ Grill - Burgers & Baguettes
IT,ROM,Casa & Bottega
IT,ROM,Farina Kitchen
IT,ROM,Himalaya's Kashmir
IT,ROM,Panino giusto
IT,ROM,FOOLISH SHOP
IT,ROM,Americaland
IT,ROM,American Candy Corner
IT,ROM,Stella sushi
IT,ROM, Chiancheria Gourmet
IT,ROM,Drupa Caffe
IT,ROM,Americaland
IT,ROM,How I Met Your Burger
IT,ROM,Colazione @ Dolce Vita
IT,ROM,Pokè Burger by Ami Pokè
IT,ROM,L'Enoteca Gourmet
IT,ROM,Vero food and smiles - Eur
IT,ROM,Borgo 139
IT,ROM,Capatoast - Prenestina
IT,ROM,FOOLISH SHOP
IT,ROM,Madeleine
IT,ROM,Damplings
IT,ROM,Carnal by Roy Caceres
IT,ROM,Lucky Sushi
IT,ROM,Sfilatino Gourmet
IT,ROM,Velato & Co
IT,ROM,POK - Poll'ok
IT,ROM,Farina Kitchen
IT,ROM,ODStore
IT,ROM,Crudo Sushi & Pokè
IT,ROM,SPARTA
IT,ROM,Cecchetti Il Salumiere
IT,ROM,Il Ghiottone Naticchioni Paolo
IT,ROM,Wok to Walk
IT,ROM,La casa de los Burritos
IT,ROM,Odoroki
IT,ROM,Casa & Bottega
IT,ROM,Jollibee
IT,ROM,Ben & Jerry's Food House
IT,ROM,Maremma Gourmet
IT,ROM,Beerbubbles
IT,ROM,One Market
IT,ROM,Maremma Gourmet
IT,ROM,Cecchetti Il Salumiere
IT,ROM,Baffetto 2
IT,ROM,Solero Smoothies
IT,ROM, Pizzeria Forno a legna Ciak si Mangia
IT,ROM,Breakfast on Delivery
IT,ROM,FOOLISH SHOP
IT,ROM,FOOLISH SHOP
IT,ROM,Vero Food XX Settembre
IT,ROM,A Putia
IT,ROM,Ham Holy Burger
IT,ROM,Wrap Bubbles
IT,ROM,Smokery by Roadhouse
IT,ROM,American Candy Corner
IT,ROM,Beerbubbles
IT,ROM,Flower burger
IT,ROM,Stella sushi
IT,ROM,Açai sisters
IT,ROM,Viva Nachos
IT,ROM,Wrap Bubbles
IT,ROM,Cody Sushi • Pokè
IT,ROM,Saloon del panino - Portuense
IT,ROM,Il Ghiottone Naticchioni Paolo
IT,ROM,Fantasie di Gola
IT,ROM,Old Wild West
IT,ROM,Kathmandu fast food
IT,ROM,Solero Smoothies
IT,ROM,PaninoLand
IT,ROM,FOOLISH SHOP
IT,ROM,Hosteria del Mercato
IT,ROM,Solero Smoothies
IT,ROM,Sushi tonde
IT,ROM,Burger King®
IT,ROM,Da Giovanni
IT,ROM,California Burger House
IT,ROM,Americaland
IT,ROM,Capatoast Maximo
IT,ROM,Piccola Puglia
IT,ROM,Mercato Arabo
IT,ROM,Nonna Lia Panzerotti
IT,ROM,Birretta Wine & Food
IT,ROM,Bottega Svedese IKEA
IT,ROM,La Cantina di Pescaria
IT,ROM,La Pasta di Nonna Rosa
IT,ROM,Pasqualino il Re del Panino
IT,ROM,Casa & Bottega
IT,ROM,Vero Food XX Settembre
IT,ROM,Cugino
IT,ROM,"La Cucina di Mamma @Pasta, Pizza & Drink"
IT,ROM,Hosteria del Mercato
IT,ROM,Stella sushi
IT,ROM,FOOLISH SHOP
IT,ROM,L'Enoteca Gourmet
IT,ROM,SPARTA
IT,ROM,Birreria Lapsutinna
IT,ROM,Smokery by Roadhouse
IT,ROM,I Burgeroni
IT,ROM,Pizzeria Al Baraka halal
IT,ROM,Bombolone @ DolceVita
IT,ROM,Burger Art
IT,ROM,One Market
IT,ROM,GROM Express - Gelato
IT,ROM,Salvatore Di Matteo Le Gourmet
IT,ROM,Rossopomodoro
IT,ROM,Smokery by Roadhouse
IT,ROM,FOOLISH SHOP
IT,ROM,One Market
IT,ROM,Burrito’s Way
IT,ROM,Maremma Gourmet
IT,ROM,Siam Cuisine
IT,ROM,Sushi Shop
IT,ROM,One Market
IT,ROM,Americaland
IT,ROM,Bombay ristorante indiano
IT,ROM,FOOLISH SHOP
IT,ROM,Pangea
IT,ROM,FOOLISH SHOP
IT,ROM,Drupa Caffe
IT,ROM,Mozzichi pret a porter
IT,ROM,LM Frutta
IT,ROM,Pokè By Daruma
IT,ROM,FOOLISH SHOP
IT,ROM,A Tutta Bufala
IT,ROM,FOOLISH SHOP
IT,ROM,American Candy Corner
IT,ROM,One Market
IT,ROM,SPARTA
IT,ROM,Odoroki
IT,ROM,Crudo Sushi & Pokè
IT,ROM,It's sweet time
IT,ROM,Da Carmela - Pasta fatta a mano
IT,ROM,FOOLISH SHOP
IT,ROM,Il Ghiottone Naticchioni Paolo
IT,ROM, Mattarello D'Oro
IT,ROM,ODStore
IT,ROM,Phil's slow smoked american barbecue
IT,ROM,Maremma Gourmet
IT,ROM,La Cantina di Pescaria
IT,ROM,One Market
IT,ROM,FOOLISH SHOP
IT,ROM,FOOLISH SHOP
IT,ROM,Beerbubbles
IT,ROM,Solero Smoothies
IT,ROM,Depuravita
IT,ROM,Queen Bowls & Salads
IT,ROM,FOOLISH SHOP
IT,ROM,Mokamilk
IT,ROM,Cornetto Special & American Market
IT,ROM,Quintilium LV Cocktail Bar roma
IT,ROM,I Love Burger & much more
IT,ROM,One Market
IT,ROM,La Bottega Del Pizzolaio
IT,ROM,Toyama
IT,ROM,Gold Burger
IT,ROM,Il Vero Alfredo
IT,ROM,Gold Burger
IT,ROM,I Love Burger & much more
IT,ROM,Americaland
IT,ROM,FOOLISH SHOP
IT,ROM,SPARTA
IT,ROM,FOOLISH SHOP
IT,ROM,ODStore
IT,ROM,"Tigelleria Romana - Gnocco Fritto, Hamburger e Pinsa"
IT,ROM,Famose na pizza
IT,ROM,Grammo
IT,ROM,FOOLISH SHOP
IT,ROM,Carnal by Roy Caceres
IT,ROM,Obicà Mozzarella Bar - Parlamento
IT,ROM,ODStore
IT,ROM,FOOLISH SHOP
IT,ROM,I Love Burger & much more
IT,ROM,Americaland
IT,ROM,Er Tegame
IT,ROM,Beerbubbles
IT,ROM,Quintilium LV Cocktail Bar roma
IT,ROM,FOOLISH SHOP
IT,ROM,Pizzeria al 136
IT,ROM,FOOLISH SHOP
IT,ROM,Sfilatino Gourmet
IT,ROM,Drupa Caffe
IT,ROM,Hosteria del Mercato
IT,ROM,Casa Ciambella
IT,ROM,LM Frutta
IT,ROM,Panino giusto
IT,ROM,Mercato Arabo
IT,ROM,Girodolio
IT,ROM,Festa Vino e Snack
IT,ROM,Bottiglieria Pigneto
IT,ROM,American Candy Corner
IT,ROM,Ami Pokè
IT,ROM,Il Ghiottone Naticchioni Paolo
IT,ROM,ODStore
IT,ROM,Voglia di pane
IT,ROM,ODStore
IT,ROM,Tyler Ponte Milvio
IT,ROM,Caffe Washington
IT,ROM,Il Pozzo since 1973
IT,ROM,Kalowry
IT,ROM,Insalateria Roma
IT,ROM,Americaland
IT,ROM,Grammo
IT,ROM,FOOLISH SHOP
IT,ROM,Pokè Burger by Ami Pokè
IT,ROM,Box 19 BBQ Grill - Burgers & Baguettes
IT,ROM,FOOLISH SHOP
IT,ROM,Damplings
IT,ROM,Eataly - Pizza & Cucina
IT,ROM,Insalateria Roma
IT,ROM,Grammo
IT,ROM,Avocado Bar Roma
IT,ROM,Cody Sushi • Pokè
IT,ROM,FOOLISH SHOP
IT,ROM,LM Frutta
IT,ROM,Magnum Pleasure @ Home
IT,ROM,Gelateria Retro'
IT,ROM,FOOLISH SHOP
IT,ROM,Coca - Cola Restaurant & Bar
IT,ROM,Jollibee
IT,ROM,Lucky Sushi
IT,ROM,Americaland
IT,ROM,Panizzo - I Panizzeri
IT,ROM, Chiancheria Gourmet
IT,ROM,I Love Burger & much more
IT,ROM,La Soffitta Renovatio
IT,ROM,Sweet King
IT,ROM,Pasticceria @ Dolcevita
IT,ROM,Cecchetti Il Salumiere
IT,ROM,FOOLISH SHOP
IT,ROM,Bottiglieria Pigneto
IT,ROM,FOOLISH SHOP
IT,ROM,I Love Burger & much more
IT,ROM,L'Enoteca Gourmet
IT,ROM,Panizzo - I Panizzeri
IT,ROM,FOOLISH SHOP
IT,ROM,L'Enoteca Gourmet
IT,ROM,Mi'Ndujo
IT,ROM,FOOLISH SHOP
IT,ROM,Grammo
IT,ROM,FOOLISH SHOP
IT,ROM,California cookhouse
IT,ROM,American Candy Corner
IT,ROM,One Market
IT,ROM,FOOLISH SHOP
IT,ROM,Il Ghiottone Naticchioni Paolo
IT,ROM,ODStore
IT,ROM,FOOLISH SHOP
IT,ROM,Jollibee
IT,ROM,Stella sushi
IT,ROM,Ben & Jerry's Food House
IT,ROM,Piacere Matilda
IT,ROM,Eataly - Pizza & Cucina
IT,ROM,Il Ghiottone Naticchioni Paolo
IT,ROM,One Market
IT,ROM,One Market
IT,ROM,Antica Pizza
IT,ROM,ODStore
IT,ROM,Cucina del Teatro
IT,ROM,FOOLISH SHOP
IT,ROM,Pescato & Mangiato
IT,ROM,Farina Pick Your Kind
IT,ROM,Obicà Mozzarella Bar - Parlamento
IT,ROM,Il Ghiottone Naticchioni Paolo
IT,ROM,FOOLISH SHOP
IT,ROM,Insalateria Roma
IT,ROM,GROM Express - Gelato
IT,ROM,FOOLISH SHOP
IT,ROM,Extra Bowl - Pokè
IT,ROM,I Love Burger & much more
IT,ROM,Bottega Svedese IKEA
IT,ROM,Da Giovanni
IT,ROM,FOOLISH SHOP
IT,ROM,Americaland
IT,ROM,FOOLISH SHOP
IT,ROM,Caffetteria Gio
IT,ROM,LovBau by Peli e Piume
IT,ROM,California cookhouse
IT,ROM,Gelateria Carte D'Or
IT,ROM,Obicà Mozzarella Bar - Parlamento
IT,ROM,Pasticceria @ Dolcevita
IT,ROM,Elettroforno Frontoni Ostiense
IT,ROM,Americaland
IT,ROM,One Market
IT,ROM,FOOLISH SHOP
IT,ROM,Solero Smoothies
IT,ROM,Mercato Arabo
IT,ROM,Lucky Sushi
IT,ROM,Cucina del Teatro
IT,ROM,Fumo Bbq
IT,ROM,FOOLISH SHOP
IT,ROM,FOOLISH SHOP
IT,ROM,FOOLISH SHOP
IT,ROM,Antica Pizza
IT,ROM,Maremma Gourmet
IT,ROM,LM Frutta
IT,ROM,Anema e cozze
IT,ROM,Old Wild West
IT,ROM,Maremma Gourmet
IT,ROM,Le lasagne di Nonna Rosa
IT,ROM,Festa Vino e Snack
IT,ROM,ODStore
IT,ROM,Chickenbot
IT,ROM,T-Burger Station
IT,ROM,Kalowry
IT,ROM,FOOLISH SHOP
IT,ROM,Pokè Burger by Ami Pokè
IT,ROM,The Second
IT,ROM,FOOLISH SHOP
IT,ROM,Saloon del panino - Portuense
IT,ROM,Rugiati
IT,ROM,FOOLISH SHOP
IT,ROM,Pokè By Daruma
IT,ROM,L'Enoteca Gourmet
IT,ROM,Insalateria Roma
IT,ROM,I Love Burger & much more
IT,ROM,Smokery by Roadhouse
IT,ROM,The Gipsy Bar
IT,ROM,Mercato Arabo
IT,ROM,One Market
IT,ROM,Crudo Sushi & Pokè
IT,ROM,Eataly - Pizza & Cucina
IT,ROM,Sfizietto ripieno in pasta
IT,ROM,Insalateria Roma
IT,ROM,I Love Burger & much more
IT,ROM,Mangiafuoco
IT,ROM,Hard Rock Cafe
IT,ROM,Fantasie di Gola
IT,ROM,Bakery House
IT,ROM,FOOLISH SHOP
IT,ROM,Stella sushi
IT,ROM,SPARTA
IT,ROM,I Love Burger & much more
IT,ROM,Panizzo - I Panizzeri
IT,ROM,One Market
IT,ROM,Rusticini
IT,ROM,FOOLISH SHOP
IT,ROM,I Love Burger & much more
IT,ROM,Jollibee
IT,ROM,Depuravita
IT,ROM,Mercato Arabo
IT,ROM,Maoli'- La Boutique Dei Sapori
IT,ROM,Americaland
IT,ROM,LM Frutta
IT,ROM,Martinucci Laboratory
IT,ROM,FOOLISH SHOP
IT,ROM,Legami Sushi & More
IT,ROM,Amare Fish and Go
IT,ROM,FOOLISH SHOP
IT,ROM, Chiancheria Gourmet
IT,ROM,One Market
IT,ROM,Lo stravizio street food
IT,ROM,American Candy Corner
IT,ROM,Drupa Caffe
IT,ROM,I Picciotti
IT,ROM,Burrito’s Way
IT,ROM,La Santeria di Mare
IT,ROM,PaninoLand
IT,ROM,Panino giusto
IT,ROM,Mercato Arabo
IT,ROM,Bar Birreria Nabil
IT,ROM,Ham Holy Burger - Termini
IT,ROM,Grammo
IT,ROM,Old Wild West
IT,ROM,Rainbow Poke
IT,ROM,Jollibee
IT,ROM,Le lasagne di Nonna Rosa
IT,ROM,Americaland
IT,ROM,La parannanza
IT,ROM,The Gipsy Bar
IT,ROM,FOOLISH SHOP
IT,ROM,Pangea
IT,ROM,Sushi tonde
IT,ROM,Maremma Gourmet
IT,ROM,Cucina del Teatro
IT,ROM,Mokamilk
IT,ROM,Obicà Mozzarella Bar - Parlamento
IT,ROM,Maoli'- La Boutique Dei Sapori
IT,ROM,FOOLISH SHOP
IT,ROM,Smokery by Roadhouse
IT,ROM,Bombolone @ DolceVita
IT,ROM,American Candy Corner
IT,ROM,Poke Bar
IT,ROM,Pokè by Daruma - Kosher
IT,ROM,L'Enoteca Gourmet
IT,ROM,Ami Pokè - Ponte Milvio
IT,ROM,Americaland
IT,ROM,Americaland
IT,ROM,Mangiafuoco
IT,ROM,FOOLISH SHOP
IT,ROM,La Soffitta Renovatio
IT,ROM,Drupa Caffe
IT,ROM,FOOLISH SHOP
IT,ROM,One Market
IT,ROM,Pizza & Sfizi da Roby e Maurizio
IT,ROM,al42 by Pasta Chef
IT,ROM,Box 19 BBQ Grill - Burgers & Baguettes
IT,ROM,Odoroki
IT,ROM,Palma Poké
IT,ROM,ODStore
IT,ROM,FOOLISH SHOP
IT,ROM,Hosteria del Mercato
IT,ROM,FOOLISH SHOP
IT,ROM,Da Giovanni ROM
IT,ROM, Chiancheria Gourmet
IT,ROM,Sushi Shop
IT,ROM,Borgo 139
IT,ROM,Gino Sorbillo Lievito Madre
IT,ROM,L'Enoteca Gourmet
IT,ROM,One Market
IT,ROM,Viva Nachos
IT,ROM,La Bottega Del Pizzolaio
IT,ROM,Octopus
IT,ROM,Panino giusto
IT,ROM,America Graffiti
IT,ROM,POK - Poll'ok
IT,ROM,FOOLISH SHOP
IT,ROM,Bombolone @ DolceVita
IT,ROM,California cookhouse
IT,ROM,L'Enoteca Gourmet
IT,ROM,Americaland
IT,ROM,Il Ghiottone Naticchioni Paolo
IT,ROM,Pausa panino
IT,ROM,American Candy Corner
IT,ROM,Siam Cuisine
IT,ROM,FOOLISH SHOP
IT,ROM,Pollo Arena
IT,ROM,FOOLISH SHOP
IT,ROM,California Burger House
IT,ROM,Burrito’s Way
IT,ROM,The Gipsy Bar
IT,ROM,Pokerì
IT,ROM,One Market
IT,ROM,Il Salumaio
IT,ROM,Caffetteria Gio
IT,ROM, Il pomodorillo
IT,ROM,Ami Pokè
IT,ROM,One Market
IT,ROM,Pescato & Mangiato
IT,ROM,Americaland
IT,ROM,L'Enoteca Gourmet
IT,ROM,FOOLISH SHOP
IT,ROM,Cecchetti Il Salumiere
IT,ROM,American Candy Corner
IT,ROM,Amare Fish and Go
IT,ROM,Ben & Jerry's - Gelato
IT,ROM,Elettroforno Frontoni Ostiense
IT,ROM,La casa de los Burritos
IT,ROM,Il Ghiottone Naticchioni Paolo
IT,ROM,Betty's Burger
IT,ROM,Americaland
IT,ROM,FOOLISH SHOP
IT,ROM, La Pinsotteria - Panini di Pinsa
IT,ROM,Queen Bowls & Salads
IT,ROM,Hard Rock Cafe
IT,ROM,Cucina del Teatro
IT,ROM,American Candy Corner
IT,ROM, La Miglior Colomba di Milano - DolceVita by Vergani
IT,ROM,FOOLISH SHOP
IT,ROM,Il Convivio Troiani
IT,ROM,Americaland
IT,ROM,ODStore
IT,ROM, Chiancheria Gourmet
IT,ROM,L'Enoteca Gourmet
IT,ROM,One Market
IT,ROM,C&C Food & Drink
IT,ROM,ODStore
IT,ROM,Eataly - Pizza & Cucina
IT,ROM,Americaland
IT,ROM,Da Giovanni
IT,ROM,Hosteria del Mercato
IT,ROM,Enoteca 38
IT,ROM,Old Wild West
IT,ROM,Bowie by Cristina Bowerman
IT,ROM,Stella sushi
IT,ROM,Mi'Ndujo
IT,ROM,America Graffiti
IT,ROM,American Candy Corner
IT,ROM,Casa & Bottega
IT,ROM,LM Frutta
IT,ROM,Pokerì
IT,ROM,I Love Burger & much more
IT,ROM,Queen Bowls & Salads
IT,ROM,Wizard Pokè Hawaiian Restaurant
IT,ROM,ODStore
IT,ROM,Vero Food XX Settembre
IT,ROM,Tyler Ponte Milvio
IT,ROM,Panino giusto
IT,ROM,Gazometro 38
IT,ROM,Cecchetti Il Salumiere
IT,ROM,Farina Pick Your Kind
IT,ROM,Gelateria Retro'
IT,ROM,GROM Express - Gelato
IT,ROM,Birretta Wine & Food
IT,ROM,Bottiglieria Pigneto
IT,ROM,PataPinsa
IT,ROM,Gelateria Retro'
IT,ROM,POK - Poll'ok
IT,ROM,KFC
IT,ROM,FOOLISH SHOP
IT,ROM,FOOLISH SHOP
IT,ROM,Caffetteria Gio
IT,ROM,Açai sisters
IT,ROM,FOOLISH SHOP
IT,ROM,Il Ghiottone Naticchioni Paolo
IT,ROM,Poke Poke
IT,ROM,Jollibee
IT,ROM,La Bufalina
IT,ROM,One Market
IT,ROM,FOOLISH SHOP
